date,Arsenal Football Club,Arsenal,isPartial
2015-12-21 19:04:00,0,35,False
2015-12-21 19:12:00,0,36,False
2015-12-21 19:20:00,0,37,False
2015-12-21 19:28:00,0,40,False
2015-12-21 19:36:00,0,45,False
2015-12-21 19:44:00,0,53,False
2015-12-21 19:52:00,0,67,False
2015-12-21 20:00:00,0,83,False
2015-12-21 20:08:00,0,73,False
2015-12-21 20:16:00,0,68,False
2015-12-21 20:24:00,0,67,False
2015-12-21 20:32:00,1,79,False
2015-12-21 20:40:00,1,73,False
2015-12-21 20:48:00,1,85,False
2015-12-21 20:56:00,1,73,False
2015-12-21 21:04:00,1,69,False
2015-12-21 21:12:00,1,68,False
2015-12-21 21:20:00,1,70,False
2015-12-21 21:28:00,0,67,False
2015-12-21 21:36:00,0,73,False
2015-12-21 21:44:00,1,74,False
2015-12-21 21:52:00,1,100,False
2015-12-21 22:00:00,0,83,False
2015-12-21 22:08:00,0,65,False
2015-12-21 22:16:00,0,59,False
2015-12-21 22:24:00,0,53,False
2015-12-21 22:32:00,0,48,False
2015-12-21 22:40:00,0,45,False
2015-12-21 22:48:00,0,42,False
2015-12-21 22:56:00,0,41,False
2015-12-21 23:04:00,0,38,False
2015-12-21 23:12:00,0,35,False
2015-12-21 23:20:00,0,33,False
2015-12-21 23:28:00,0,32,False
2015-12-21 23:36:00,0,32,False
2015-12-21 23:44:00,0,30,False
2015-12-21 23:52:00,0,28,False
2015-12-22 00:00:00,0,28,False
2015-12-26 17:04:00,0,32,False
2015-12-26 17:12:00,0,30,False
2015-12-26 17:20:00,0,29,False
2015-12-26 17:28:00,0,30,False
2015-12-26 17:36:00,0,29,False
2015-12-26 17:44:00,0,29,False
2015-12-26 17:52:00,0,29,False
2015-12-26 18:00:00,0,31,False
2015-12-26 18:08:00,0,29,False
2015-12-26 18:16:00,0,32,False
2015-12-26 18:24:00,0,32,False
2015-12-26 18:32:00,0,32,False
2015-12-26 18:40:00,0,34,False
2015-12-26 18:48:00,0,36,False
2015-12-26 18:56:00,0,36,False
2015-12-26 19:04:00,0,38,False
2015-12-26 19:12:00,0,40,False
2015-12-26 19:20:00,0,48,False
2015-12-26 19:28:00,0,53,False
2015-12-26 19:36:00,0,62,False
2015-12-26 19:44:00,0,77,False
2015-12-26 19:52:00,0,74,False
2015-12-26 20:00:00,1,77,False
2015-12-26 20:08:00,1,76,False
2015-12-26 20:16:00,1,71,False
2015-12-26 20:24:00,1,71,False
2015-12-26 20:32:00,1,78,False
2015-12-26 20:40:00,1,71,False
2015-12-26 20:48:00,1,76,False
2015-12-26 20:56:00,1,84,False
2015-12-26 21:04:00,1,80,False
2015-12-26 21:12:00,1,88,False
2015-12-26 21:20:00,1,87,False
2015-12-26 21:28:00,1,88,False
2015-12-26 21:36:00,1,100,False
2015-12-26 21:44:00,1,78,False
2015-12-26 21:52:00,1,67,False
2015-12-26 22:00:00,1,60,False
2015-12-26 22:08:00,1,49,False
2015-12-26 22:16:00,0,44,False
2015-12-26 22:24:00,0,42,False
2015-12-26 22:32:00,0,41,False
2015-12-26 22:40:00,0,38,False
2015-12-26 22:48:00,0,34,False
2015-12-26 22:56:00,0,34,False
2015-12-28 15:04:00,0,27,False
2015-12-28 15:12:00,0,25,False
2015-12-28 15:20:00,0,26,False
2015-12-28 15:28:00,0,26,False
2015-12-28 15:36:00,0,28,False
2015-12-28 15:44:00,0,28,False
2015-12-28 15:52:00,0,28,False
2015-12-28 16:00:00,0,29,False
2015-12-28 16:08:00,0,29,False
2015-12-28 16:16:00,0,29,False
2015-12-28 16:24:00,0,33,False
2015-12-28 16:32:00,0,36,False
2015-12-28 16:40:00,0,35,False
2015-12-28 16:48:00,0,41,False
2015-12-28 16:56:00,0,48,False
2015-12-28 17:04:00,0,51,False
2015-12-28 17:12:00,0,54,False
2015-12-28 17:20:00,0,67,False
2015-12-28 17:28:00,0,82,False
2015-12-28 17:36:00,1,81,False
2015-12-28 17:44:00,1,76,False
2015-12-28 17:52:00,1,79,False
2015-12-28 18:00:00,1,83,False
2015-12-28 18:08:00,1,73,False
2015-12-28 18:16:00,1,84,False
2015-12-28 18:24:00,1,73,False
2015-12-28 18:32:00,1,75,False
2015-12-28 18:40:00,1,79,False
2015-12-28 18:48:00,1,86,False
2015-12-28 18:56:00,1,78,False
2015-12-28 19:04:00,1,75,False
2015-12-28 19:12:00,1,74,False
2015-12-28 19:20:00,1,100,False
2015-12-28 19:28:00,1,77,False
2015-12-28 19:36:00,1,68,False
2015-12-28 19:44:00,0,61,False
2015-12-28 19:52:00,0,58,False
2015-12-28 20:00:00,0,55,False
2015-12-28 20:08:00,0,51,False
2015-12-28 20:16:00,0,47,False
2015-12-28 20:24:00,0,45,False
2015-12-28 20:32:00,0,43,False
2015-12-28 20:40:00,0,41,False
2015-12-28 20:48:00,0,38,False
2015-12-28 20:56:00,0,38,False
2016-01-02 13:04:00,0,33,False
2016-01-02 13:12:00,0,34,False
2016-01-02 13:20:00,0,35,False
2016-01-02 13:28:00,0,34,False
2016-01-02 13:36:00,0,40,False
2016-01-02 13:44:00,0,38,False
2016-01-02 13:52:00,0,36,False
2016-01-02 14:00:00,0,41,False
2016-01-02 14:08:00,0,40,False
2016-01-02 14:16:00,0,40,False
2016-01-02 14:24:00,0,40,False
2016-01-02 14:32:00,0,45,False
2016-01-02 14:40:00,0,57,False
2016-01-02 14:48:00,0,66,False
2016-01-02 14:56:00,0,82,False
2016-01-02 15:04:00,0,80,False
2016-01-02 15:12:00,1,73,False
2016-01-02 15:20:00,0,70,False
2016-01-02 15:28:00,1,65,False
2016-01-02 15:36:00,1,65,False
2016-01-02 15:44:00,1,75,False
2016-01-02 15:52:00,0,69,False
2016-01-02 16:00:00,1,69,False
2016-01-02 16:08:00,0,76,False
2016-01-02 16:16:00,1,76,False
2016-01-02 16:24:00,1,82,False
2016-01-02 16:32:00,1,86,False
2016-01-02 16:40:00,1,77,False
2016-01-02 16:48:00,1,100,False
2016-01-02 16:56:00,1,99,False
2016-01-02 17:04:00,1,79,False
2016-01-02 17:12:00,1,69,False
2016-01-02 17:20:00,0,62,False
2016-01-02 17:28:00,1,59,False
2016-01-02 17:36:00,1,53,False
2016-01-02 17:44:00,0,52,False
2016-01-02 17:52:00,0,51,False
2016-01-02 18:00:00,0,48,False
2016-01-02 18:08:00,0,48,False
2016-01-02 18:16:00,0,49,False
2016-01-02 18:24:00,0,45,False
2016-01-02 18:32:00,0,42,False
2016-01-02 18:40:00,0,42,False
2016-01-02 18:48:00,0,40,False
2016-01-02 18:56:00,0,39,False
2016-01-13 18:00:00,0,21,False
2016-01-13 18:08:00,0,22,False
2016-01-13 18:16:00,0,22,False
2016-01-13 18:24:00,0,23,False
2016-01-13 18:32:00,0,24,False
2016-01-13 18:40:00,0,26,False
2016-01-13 18:48:00,0,27,False
2016-01-13 18:56:00,0,30,False
2016-01-13 19:04:00,0,30,False
2016-01-13 19:12:00,0,31,False
2016-01-13 19:20:00,0,33,False
2016-01-13 19:28:00,0,37,False
2016-01-13 19:36:00,0,41,False
2016-01-13 19:44:00,0,48,False
2016-01-13 19:52:00,0,59,False
2016-01-13 20:00:00,0,71,False
2016-01-13 20:08:00,0,71,False
2016-01-13 20:16:00,1,77,False
2016-01-13 20:24:00,1,78,False
2016-01-13 20:32:00,1,69,False
2016-01-13 20:40:00,1,57,False
2016-01-13 20:48:00,0,63,False
2016-01-13 20:56:00,0,59,False
2016-01-13 21:04:00,0,63,False
2016-01-13 21:12:00,0,70,False
2016-01-13 21:20:00,1,66,False
2016-01-13 21:28:00,1,62,False
2016-01-13 21:36:00,1,65,False
2016-01-13 21:44:00,1,74,False
2016-01-13 21:52:00,1,100,False
2016-01-13 22:00:00,1,75,False
2016-01-13 22:08:00,0,61,False
2016-01-13 22:16:00,0,53,False
2016-01-13 22:24:00,0,48,False
2016-01-13 22:32:00,0,43,False
2016-01-13 22:40:00,0,38,False
2016-01-13 22:48:00,0,38,False
2016-01-13 22:56:00,0,36,False
2016-01-13 23:04:00,0,33,False
2016-01-13 23:12:00,0,31,False
2016-01-13 23:20:00,0,30,False
2016-01-13 23:28:00,0,28,False
2016-01-13 23:36:00,0,28,False
2016-01-13 23:44:00,0,26,False
2016-01-13 23:52:00,0,26,False
2016-01-14 00:00:00,0,26,False
2016-01-17 14:00:00,0,30,False
2016-01-17 14:08:00,0,29,False
2016-01-17 14:16:00,0,31,False
2016-01-17 14:24:00,0,32,False
2016-01-17 14:32:00,0,31,False
2016-01-17 14:40:00,0,32,False
2016-01-17 14:48:00,0,40,False
2016-01-17 14:56:00,0,44,False
2016-01-17 15:04:00,0,43,False
2016-01-17 15:12:00,0,45,False
2016-01-17 15:20:00,0,44,False
2016-01-17 15:28:00,0,41,False
2016-01-17 15:36:00,0,45,False
2016-01-17 15:44:00,0,47,False
2016-01-17 15:52:00,0,68,False
2016-01-17 16:00:00,0,83,False
2016-01-17 16:08:00,0,84,False
2016-01-17 16:16:00,1,87,False
2016-01-17 16:24:00,1,80,False
2016-01-17 16:32:00,1,78,False
2016-01-17 16:40:00,0,75,False
2016-01-17 16:48:00,1,75,False
2016-01-17 16:56:00,1,81,False
2016-01-17 17:04:00,1,79,False
2016-01-17 17:12:00,1,75,False
2016-01-17 17:20:00,1,79,False
2016-01-17 17:28:00,1,86,False
2016-01-17 17:36:00,1,83,False
2016-01-17 17:44:00,0,87,False
2016-01-17 17:52:00,1,86,False
2016-01-17 18:00:00,1,100,False
2016-01-17 18:08:00,1,91,False
2016-01-17 18:16:00,0,73,False
2016-01-17 18:24:00,0,61,False
2016-01-17 18:32:00,0,54,False
2016-01-17 18:40:00,0,49,False
2016-01-17 18:48:00,0,44,False
2016-01-17 18:56:00,0,43,False
2016-01-17 19:04:00,0,38,False
2016-01-17 19:12:00,0,36,False
2016-01-17 19:20:00,0,35,False
2016-01-17 19:28:00,0,33,False
2016-01-17 19:36:00,0,31,False
2016-01-17 19:44:00,0,30,False
2016-01-17 19:52:00,0,29,False
2016-01-17 20:00:00,0,28,False
2016-01-24 14:00:00,0,26,False
2016-01-24 14:08:00,0,27,False
2016-01-24 14:16:00,0,30,False
2016-01-24 14:24:00,0,30,False
2016-01-24 14:32:00,0,30,False
2016-01-24 14:40:00,0,31,False
2016-01-24 14:48:00,0,33,False
2016-01-24 14:56:00,0,36,False
2016-01-24 15:04:00,0,40,False
2016-01-24 15:12:00,0,37,False
2016-01-24 15:20:00,0,42,False
2016-01-24 15:28:00,0,45,False
2016-01-24 15:36:00,0,49,False
2016-01-24 15:44:00,0,60,False
2016-01-24 15:52:00,0,81,False
2016-01-24 16:00:00,0,99,False
2016-01-24 16:08:00,0,90,False
2016-01-24 16:16:00,0,90,False
2016-01-24 16:24:00,1,99,False
2016-01-24 16:32:00,1,85,False
2016-01-24 16:40:00,0,79,False
2016-01-24 16:48:00,0,82,False
2016-01-24 16:56:00,0,78,False
2016-01-24 17:04:00,0,77,False
2016-01-24 17:12:00,0,79,False
2016-01-24 17:20:00,0,78,False
2016-01-24 17:28:00,0,80,False
2016-01-24 17:36:00,0,76,False
2016-01-24 17:44:00,0,79,False
2016-01-24 17:52:00,0,100,False
2016-01-24 18:00:00,0,70,False
2016-01-24 18:08:00,0,58,False
2016-01-24 18:16:00,0,51,False
2016-01-24 18:24:00,0,45,False
2016-01-24 18:32:00,0,41,False
2016-01-24 18:40:00,0,36,False
2016-01-24 18:48:00,0,34,False
2016-01-24 18:56:00,0,33,False
2016-01-24 19:04:00,0,29,False
2016-01-24 19:12:00,0,28,False
2016-01-24 19:20:00,0,27,False
2016-01-24 19:28:00,0,26,False
2016-01-24 19:36:00,0,24,False
2016-01-24 19:44:00,0,23,False
2016-01-24 19:52:00,0,22,False
2016-01-24 20:00:00,0,22,False
2016-02-02 17:04:00,0,20,False
2016-02-02 17:12:00,0,21,False
2016-02-02 17:20:00,0,22,False
2016-02-02 17:28:00,0,21,False
2016-02-02 17:36:00,0,22,False
2016-02-02 17:44:00,0,24,False
2016-02-02 17:52:00,0,25,False
2016-02-02 18:00:00,0,24,False
2016-02-02 18:08:00,0,26,False
2016-02-02 18:16:00,0,26,False
2016-02-02 18:24:00,0,27,False
2016-02-02 18:32:00,0,29,False
2016-02-02 18:40:00,0,32,False
2016-02-02 18:48:00,0,34,False
2016-02-02 18:56:00,0,35,False
2016-02-02 19:04:00,0,35,False
2016-02-02 19:12:00,0,37,False
2016-02-02 19:20:00,0,41,False
2016-02-02 19:28:00,0,49,False
2016-02-02 19:36:00,0,61,False
2016-02-02 19:44:00,0,75,False
2016-02-02 19:52:00,1,67,False
2016-02-02 20:00:00,0,62,False
2016-02-02 20:08:00,0,59,False
2016-02-02 20:16:00,0,59,False
2016-02-02 20:24:00,0,56,False
2016-02-02 20:32:00,1,60,False
2016-02-02 20:40:00,0,58,False
2016-02-02 20:48:00,0,63,False
2016-02-02 20:56:00,1,68,False
2016-02-02 21:04:00,1,71,False
2016-02-02 21:12:00,1,78,False
2016-02-02 21:20:00,1,77,False
2016-02-02 21:28:00,1,80,False
2016-02-02 21:36:00,1,100,False
2016-02-02 21:44:00,0,76,False
2016-02-02 21:52:00,0,62,False
2016-02-02 22:00:00,0,55,False
2016-02-02 22:08:00,0,48,False
2016-02-02 22:16:00,0,43,False
2016-02-02 22:24:00,0,37,False
2016-02-02 22:32:00,0,35,False
2016-02-02 22:40:00,0,33,False
2016-02-02 22:48:00,0,31,False
2016-02-02 22:56:00,0,30,False
2016-02-07 11:04:00,0,26,False
2016-02-07 11:12:00,0,27,False
2016-02-07 11:20:00,0,27,False
2016-02-07 11:28:00,0,28,False
2016-02-07 11:36:00,0,29,False
2016-02-07 11:44:00,0,31,False
2016-02-07 11:52:00,0,31,False
2016-02-07 12:00:00,0,32,False
2016-02-07 12:08:00,0,34,False
2016-02-07 12:16:00,0,36,False
2016-02-07 12:24:00,0,41,False
2016-02-07 12:32:00,0,44,False
2016-02-07 12:40:00,0,44,False
2016-02-07 12:48:00,0,46,False
2016-02-07 12:56:00,0,50,False
2016-02-07 13:04:00,0,51,False
2016-02-07 13:12:00,0,56,False
2016-02-07 13:20:00,0,66,False
2016-02-07 13:28:00,0,80,False
2016-02-07 13:36:00,0,77,False
2016-02-07 13:44:00,1,76,False
2016-02-07 13:52:00,1,100,False
2016-02-07 14:00:00,1,85,False
2016-02-07 14:08:00,1,75,False
2016-02-07 14:16:00,1,79,False
2016-02-07 14:24:00,1,72,False
2016-02-07 14:32:00,1,72,False
2016-02-07 14:40:00,1,72,False
2016-02-07 14:48:00,1,72,False
2016-02-07 14:56:00,1,73,False
2016-02-07 15:04:00,1,70,False
2016-02-07 15:12:00,1,70,False
2016-02-07 15:20:00,1,84,False
2016-02-07 15:28:00,1,69,False
2016-02-07 15:36:00,1,59,False
2016-02-07 15:44:00,0,54,False
2016-02-07 15:52:00,0,49,False
2016-02-07 16:00:00,0,44,False
2016-02-07 16:08:00,1,41,False
2016-02-07 16:16:00,0,39,False
2016-02-07 16:24:00,0,37,False
2016-02-07 16:32:00,0,37,False
2016-02-07 16:40:00,0,35,False
2016-02-07 16:48:00,0,39,False
2016-02-07 16:56:00,0,35,False
2016-02-14 10:00:00,0,11,False
2016-02-14 10:08:00,0,12,False
2016-02-14 10:16:00,0,12,False
2016-02-14 10:24:00,0,13,False
2016-02-14 10:32:00,0,13,False
2016-02-14 10:40:00,0,14,False
2016-02-14 10:48:00,0,15,False
2016-02-14 10:56:00,0,18,False
2016-02-14 11:04:00,0,19,False
2016-02-14 11:12:00,0,19,False
2016-02-14 11:20:00,0,22,False
2016-02-14 11:28:00,0,24,False
2016-02-14 11:36:00,0,29,False
2016-02-14 11:44:00,0,35,False
2016-02-14 11:52:00,0,46,False
2016-02-14 12:00:00,0,60,False
2016-02-14 12:08:00,0,56,False
2016-02-14 12:16:00,0,53,False
2016-02-14 12:24:00,0,54,False
2016-02-14 12:32:00,0,53,False
2016-02-14 12:40:00,0,55,False
2016-02-14 12:48:00,0,62,False
2016-02-14 12:56:00,0,57,False
2016-02-14 13:04:00,0,61,False
2016-02-14 13:12:00,0,63,False
2016-02-14 13:20:00,0,64,False
2016-02-14 13:28:00,0,69,False
2016-02-14 13:36:00,0,62,False
2016-02-14 13:44:00,0,61,False
2016-02-14 13:52:00,1,100,False
2016-02-14 14:00:00,0,79,False
2016-02-14 14:08:00,0,61,False
2016-02-14 14:16:00,0,53,False
2016-02-14 14:24:00,0,46,False
2016-02-14 14:32:00,0,41,False
2016-02-14 14:40:00,0,38,False
2016-02-14 14:48:00,0,35,False
2016-02-14 14:56:00,0,32,False
2016-02-14 15:04:00,0,29,False
2016-02-14 15:12:00,0,27,False
2016-02-14 15:20:00,0,26,False
2016-02-14 15:28:00,0,25,False
2016-02-14 15:36:00,0,23,False
2016-02-14 15:44:00,0,23,False
2016-02-14 15:52:00,0,23,False
2016-02-14 16:00:00,0,22,False
2016-02-28 12:00:00,0,26,False
2016-02-28 12:08:00,0,27,False
2016-02-28 12:16:00,0,27,False
2016-02-28 12:24:00,0,29,False
2016-02-28 12:32:00,0,30,False
2016-02-28 12:40:00,0,31,False
2016-02-28 12:48:00,0,33,False
2016-02-28 12:56:00,0,37,False
2016-02-28 13:04:00,0,40,False
2016-02-28 13:12:00,0,39,False
2016-02-28 13:20:00,0,40,False
2016-02-28 13:28:00,0,45,False
2016-02-28 13:36:00,0,47,False
2016-02-28 13:44:00,0,54,False
2016-02-28 13:52:00,0,68,False
2016-02-28 14:00:00,0,89,False
2016-02-28 14:08:00,0,88,False
2016-02-28 14:16:00,0,79,False
2016-02-28 14:24:00,0,77,False
2016-02-28 14:32:00,0,100,False
2016-02-28 14:40:00,0,98,False
2016-02-28 14:48:00,0,83,False
2016-02-28 14:56:00,0,78,False
2016-02-28 15:04:00,0,78,False
2016-02-28 15:12:00,0,80,False
2016-02-28 15:20:00,0,82,False
2016-02-28 15:28:00,1,97,False
2016-02-28 15:36:00,0,98,False
2016-02-28 15:44:00,0,85,False
2016-02-28 15:52:00,0,90,False
2016-02-28 16:00:00,0,95,False
2016-02-28 16:08:00,0,70,False
2016-02-28 16:16:00,0,58,False
2016-02-28 16:24:00,0,51,False
2016-02-28 16:32:00,0,44,False
2016-02-28 16:40:00,0,40,False
2016-02-28 16:48:00,0,36,False
2016-02-28 16:56:00,0,34,False
2016-02-28 17:04:00,0,32,False
2016-02-28 17:12:00,0,30,False
2016-02-28 17:20:00,0,31,False
2016-02-28 17:28:00,0,28,False
2016-02-28 17:36:00,0,26,False
2016-02-28 17:44:00,0,24,False
2016-02-28 17:52:00,0,24,False
2016-02-28 18:00:00,0,23,False
2016-03-02 17:04:00,0,15,False
2016-03-02 17:12:00,0,16,False
2016-03-02 17:20:00,0,15,False
2016-03-02 17:28:00,0,15,False
2016-03-02 17:36:00,0,16,False
2016-03-02 17:44:00,0,18,False
2016-03-02 17:52:00,0,17,False
2016-03-02 18:00:00,0,17,False
2016-03-02 18:08:00,0,19,False
2016-03-02 18:16:00,0,19,False
2016-03-02 18:24:00,0,21,False
2016-03-02 18:32:00,0,22,False
2016-03-02 18:40:00,0,23,False
2016-03-02 18:48:00,0,25,False
2016-03-02 18:56:00,0,26,False
2016-03-02 19:04:00,0,27,False
2016-03-02 19:12:00,0,29,False
2016-03-02 19:20:00,0,32,False
2016-03-02 19:28:00,0,38,False
2016-03-02 19:36:00,0,50,False
2016-03-02 19:44:00,0,66,False
2016-03-02 19:52:00,0,63,False
2016-03-02 20:00:00,1,67,False
2016-03-02 20:08:00,1,60,False
2016-03-02 20:16:00,1,59,False
2016-03-02 20:24:00,1,56,False
2016-03-02 20:32:00,1,58,False
2016-03-02 20:40:00,1,57,False
2016-03-02 20:48:00,1,65,False
2016-03-02 20:56:00,1,66,False
2016-03-02 21:04:00,1,66,False
2016-03-02 21:12:00,1,78,False
2016-03-02 21:20:00,1,82,False
2016-03-02 21:28:00,1,80,False
2016-03-02 21:36:00,1,100,False
2016-03-02 21:44:00,1,83,False
2016-03-02 21:52:00,1,75,False
2016-03-02 22:00:00,1,66,False
2016-03-02 22:08:00,0,55,False
2016-03-02 22:16:00,0,48,False
2016-03-02 22:24:00,0,43,False
2016-03-02 22:32:00,0,40,False
2016-03-02 22:40:00,0,36,False
2016-03-02 22:48:00,0,34,False
2016-03-02 22:56:00,0,34,False
2016-03-05 10:00:00,0,15,False
2016-03-05 10:08:00,0,15,False
2016-03-05 10:16:00,0,16,False
2016-03-05 10:24:00,0,16,False
2016-03-05 10:32:00,0,17,False
2016-03-05 10:40:00,0,17,False
2016-03-05 10:48:00,0,18,False
2016-03-05 10:56:00,0,19,False
2016-03-05 11:04:00,0,19,False
2016-03-05 11:12:00,0,21,False
2016-03-05 11:20:00,0,22,False
2016-03-05 11:28:00,0,23,False
2016-03-05 11:36:00,0,26,False
2016-03-05 11:44:00,0,29,False
2016-03-05 11:52:00,0,30,False
2016-03-05 12:00:00,0,33,False
2016-03-05 12:08:00,0,34,False
2016-03-05 12:16:00,0,37,False
2016-03-05 12:24:00,0,44,False
2016-03-05 12:32:00,0,54,False
2016-03-05 12:40:00,0,75,False
2016-03-05 12:48:00,0,81,False
2016-03-05 12:56:00,0,72,False
2016-03-05 13:04:00,0,70,False
2016-03-05 13:12:00,0,66,False
2016-03-05 13:20:00,0,76,False
2016-03-05 13:28:00,1,78,False
2016-03-05 13:36:00,1,69,False
2016-03-05 13:44:00,0,71,False
2016-03-05 13:52:00,0,79,False
2016-03-05 14:00:00,1,100,False
2016-03-05 14:08:00,1,94,False
2016-03-05 14:16:00,1,91,False
2016-03-05 14:24:00,1,86,False
2016-03-05 14:32:00,1,100,False
2016-03-05 14:40:00,1,80,False
2016-03-05 14:48:00,0,62,False
2016-03-05 14:56:00,0,53,False
2016-03-05 15:04:00,0,45,False
2016-03-05 15:12:00,0,40,False
2016-03-05 15:20:00,0,36,False
2016-03-05 15:28:00,0,34,False
2016-03-05 15:36:00,0,30,False
2016-03-05 15:44:00,0,31,False
2016-03-05 15:52:00,0,28,False
2016-03-05 16:00:00,0,26,False
2016-03-19 10:00:00,0,23,False
2016-03-19 10:08:00,0,23,False
2016-03-19 10:16:00,0,24,False
2016-03-19 10:24:00,0,25,False
2016-03-19 10:32:00,0,24,False
2016-03-19 10:40:00,0,25,False
2016-03-19 10:48:00,0,27,False
2016-03-19 10:56:00,0,28,False
2016-03-19 11:04:00,0,29,False
2016-03-19 11:12:00,0,29,False
2016-03-19 11:20:00,0,30,False
2016-03-19 11:28:00,0,32,False
2016-03-19 11:36:00,0,35,False
2016-03-19 11:44:00,0,39,False
2016-03-19 11:52:00,0,40,False
2016-03-19 12:00:00,0,43,False
2016-03-19 12:08:00,0,42,False
2016-03-19 12:16:00,0,46,False
2016-03-19 12:24:00,0,49,False
2016-03-19 12:32:00,0,59,False
2016-03-19 12:40:00,0,77,False
2016-03-19 12:48:00,1,95,False
2016-03-19 12:56:00,1,92,False
2016-03-19 13:04:00,1,83,False
2016-03-19 13:12:00,1,87,False
2016-03-19 13:20:00,1,82,False
2016-03-19 13:28:00,1,100,False
2016-03-19 13:36:00,1,83,False
2016-03-19 13:44:00,1,79,False
2016-03-19 13:52:00,1,80,False
2016-03-19 14:00:00,1,80,False
2016-03-19 14:08:00,1,81,False
2016-03-19 14:16:00,1,78,False
2016-03-19 14:24:00,1,78,False
2016-03-19 14:32:00,1,83,False
2016-03-19 14:40:00,1,88,False
2016-03-19 14:48:00,1,68,False
2016-03-19 14:56:00,1,59,False
2016-03-19 15:04:00,1,51,False
2016-03-19 15:12:00,1,47,False
2016-03-19 15:20:00,1,44,False
2016-03-19 15:28:00,0,40,False
2016-03-19 15:36:00,0,37,False
2016-03-19 15:44:00,0,39,False
2016-03-19 15:52:00,0,37,False
2016-03-19 16:00:00,0,34,False
2016-04-02 13:04:00,0,42,False
2016-04-02 13:12:00,0,40,False
2016-04-02 13:20:00,0,42,False
2016-04-02 13:28:00,0,44,False
2016-04-02 13:36:00,0,52,False
2016-04-02 13:44:00,0,59,False
2016-04-02 13:52:00,0,78,False
2016-04-02 14:00:00,1,100,False
2016-04-02 14:08:00,1,93,False
2016-04-02 14:16:00,1,84,False
2016-04-02 14:24:00,1,80,False
2016-04-02 14:32:00,1,82,False
2016-04-02 14:40:00,2,81,False
2016-04-02 14:48:00,2,85,False
2016-04-02 14:56:00,1,78,False
2016-04-02 15:04:00,2,89,False
2016-04-02 15:12:00,2,83,False
2016-04-02 15:20:00,1,82,False
2016-04-02 15:28:00,2,77,False
2016-04-02 15:36:00,1,74,False
2016-04-02 15:44:00,1,80,False
2016-04-02 15:52:00,2,89,False
2016-04-02 16:00:00,1,74,False
2016-04-02 16:08:00,1,66,False
2016-04-02 16:16:00,1,59,False
2016-04-02 16:24:00,1,55,False
2016-04-02 16:32:00,1,51,False
2016-04-02 16:40:00,1,48,False
2016-04-02 16:48:00,1,46,False
2016-04-02 16:56:00,1,45,False
2016-04-02 17:04:00,1,41,False
2016-04-02 17:12:00,1,46,False
2016-04-02 17:20:00,1,42,False
2016-04-02 17:28:00,1,39,False
2016-04-02 17:36:00,0,40,False
2016-04-02 17:44:00,0,38,False
2016-04-02 17:52:00,0,36,False
2016-04-02 18:00:00,1,35,False
2016-04-02 18:08:00,1,35,False
2016-04-02 18:16:00,0,42,False
2016-04-02 18:24:00,0,41,False
2016-04-02 18:32:00,0,34,False
2016-04-02 18:40:00,0,33,False
2016-04-02 18:48:00,0,32,False
2016-04-02 18:56:00,0,30,False
2016-04-09 10:00:00,0,20,False
2016-04-09 10:08:00,0,20,False
2016-04-09 10:16:00,0,21,False
2016-04-09 10:24:00,0,22,False
2016-04-09 10:32:00,0,24,False
2016-04-09 10:40:00,0,26,False
2016-04-09 10:48:00,0,29,False
2016-04-09 10:56:00,0,29,False
2016-04-09 11:04:00,0,31,False
2016-04-09 11:12:00,0,33,False
2016-04-09 11:20:00,0,36,False
2016-04-09 11:28:00,0,43,False
2016-04-09 11:36:00,0,54,False
2016-04-09 11:44:00,0,70,False
2016-04-09 11:52:00,0,66,False
2016-04-09 12:00:00,0,70,False
2016-04-09 12:08:00,1,68,False
2016-04-09 12:16:00,1,72,False
2016-04-09 12:24:00,1,69,False
2016-04-09 12:32:00,1,86,False
2016-04-09 12:40:00,1,73,False
2016-04-09 12:48:00,1,81,False
2016-04-09 12:56:00,1,100,False
2016-04-09 13:04:00,1,90,False
2016-04-09 13:12:00,1,95,False
2016-04-09 13:20:00,1,92,False
2016-04-09 13:28:00,1,86,False
2016-04-09 13:36:00,1,97,False
2016-04-09 13:44:00,1,73,False
2016-04-09 13:52:00,0,58,False
2016-04-09 14:00:00,1,50,False
2016-04-09 14:08:00,0,45,False
2016-04-09 14:16:00,0,39,False
2016-04-09 14:24:00,0,37,False
2016-04-09 14:32:00,0,32,False
2016-04-09 14:40:00,0,30,False
2016-04-09 14:48:00,0,30,False
2016-04-09 14:56:00,0,29,False
2016-04-09 15:04:00,0,25,False
2016-04-09 15:12:00,0,25,False
2016-04-09 15:20:00,0,24,False
2016-04-09 15:28:00,0,23,False
2016-04-09 15:36:00,0,22,False
2016-04-09 15:44:00,0,23,False
2016-04-09 15:52:00,0,23,False
2016-04-09 16:00:00,0,22,False
2016-04-17 14:00:00,0,33,False
2016-04-17 14:08:00,0,35,False
2016-04-17 14:16:00,0,38,False
2016-04-17 14:24:00,0,47,False
2016-04-17 14:32:00,0,45,False
2016-04-17 14:40:00,0,48,False
2016-04-17 14:48:00,0,54,False
2016-04-17 14:56:00,0,66,False
2016-04-17 15:04:00,1,65,False
2016-04-17 15:12:00,0,64,False
2016-04-17 15:20:00,1,65,False
2016-04-17 15:28:00,0,64,False
2016-04-17 15:36:00,0,65,False
2016-04-17 15:44:00,1,76,False
