date,Arsenal Football Club,isPartial
2015-12-26 17:12:00,14,False
2015-12-26 17:20:00,11,False
2015-12-26 17:28:00,14,False
2015-12-26 17:36:00,16,False
2015-12-26 17:44:00,15,False
2015-12-26 17:52:00,12,False
2015-12-26 18:00:00,13,False
2015-12-26 18:08:00,13,False
2015-12-26 18:16:00,13,False
2015-12-26 18:24:00,20,False
2015-12-26 18:32:00,18,False
2015-12-26 18:40:00,20,False
2015-12-26 18:48:00,13,False
2015-12-26 18:56:00,19,False
2015-12-26 19:04:00,14,False
2015-12-26 19:12:00,18,False
2015-12-26 19:20:00,24,False
2015-12-26 19:28:00,20,False
2015-12-26 19:36:00,25,False
2015-12-26 19:44:00,43,False
2015-12-26 19:52:00,53,False
2015-12-26 20:00:00,85,False
2015-12-26 20:08:00,76,False
2015-12-26 20:16:00,98,False
2015-12-26 20:24:00,70,False
2015-12-26 20:32:00,64,False
2015-12-26 20:40:00,55,False
2015-12-26 20:48:00,71,False
2015-12-26 20:56:00,75,False
2015-12-26 21:04:00,70,False
2015-12-26 21:12:00,86,False
2015-12-26 21:20:00,72,False
2015-12-26 21:28:00,71,False
2015-12-26 21:36:00,100,False
2015-12-26 21:44:00,69,False
2015-12-26 21:52:00,55,False
2015-12-26 22:00:00,67,False
2015-12-26 22:08:00,59,False
2015-12-26 22:16:00,43,False
2015-12-26 22:24:00,43,False
2015-12-26 22:32:00,28,False
2015-12-26 22:40:00,23,False
2015-12-26 22:48:00,35,False
2015-12-26 22:56:00,45,False
2015-12-28 15:04:00,10,False
