date,Chelsea Football Club,isPartial
2015-11-29 11:20:00,57,False
2015-11-29 11:28:00,13,False
2015-11-29 11:36:00,38,False
2015-11-29 11:44:00,100,False
2015-11-29 11:52:00,49,False
2015-11-29 12:00:00,43,False
2015-11-29 12:08:00,12,False
2015-11-29 12:16:00,42,False
2015-11-29 12:24:00,36,False
2015-11-29 12:32:00,64,False
2015-11-29 12:40:00,52,False
2015-11-29 12:48:00,68,False
2015-11-29 12:56:00,67,False
2015-11-29 13:04:00,23,False
2015-11-29 13:12:00,72,False
2015-11-29 13:20:00,49,False
2015-11-29 13:28:00,49,False
2015-11-29 13:36:00,54,False
2015-11-29 13:44:00,75,False
2015-11-29 13:52:00,100,False
2015-11-29 14:00:00,84,False
2015-11-29 14:08:00,68,False
2015-11-29 14:16:00,73,False
2015-11-29 14:24:00,72,False
2015-11-29 14:32:00,72,False
2015-11-29 14:40:00,87,False
2015-11-29 14:48:00,41,False
2015-11-29 14:56:00,66,False
2015-11-29 15:04:00,81,False
2015-11-29 15:12:00,50,False
2015-11-29 15:20:00,45,False
2015-11-29 15:28:00,45,False
2015-11-29 15:36:00,70,False
2015-11-29 15:44:00,44,False
2015-11-29 15:52:00,39,False
2015-11-29 16:00:00,34,False
2015-12-05 15:04:00,24,False
2015-12-05 15:12:00,36,False
2015-12-05 15:20:00,27,False
2015-12-05 15:28:00,30,False
2015-12-05 15:36:00,15,False
2015-12-05 15:44:00,20,False
2015-12-05 15:52:00,26,False
2015-12-05 16:00:00,23,False
2015-12-05 16:08:00,35,False
2015-12-05 16:16:00,20,False
2015-12-05 16:24:00,26,False
2015-12-05 16:32:00,29,False
2015-12-05 16:40:00,29,False
2015-12-05 16:48:00,29,False
2015-12-05 16:56:00,32,False
2015-12-05 17:04:00,41,False
2015-12-05 17:12:00,32,False
2015-12-05 17:20:00,44,False
2015-12-05 17:28:00,54,False
2015-12-05 17:36:00,27,False
2015-12-05 17:44:00,33,False
2015-12-05 17:52:00,45,False
2015-12-05 18:00:00,46,False
2015-12-05 18:08:00,71,False
2015-12-05 18:16:00,49,False
2015-12-05 18:24:00,43,False
2015-12-05 18:32:00,50,False
2015-12-05 18:40:00,53,False
2015-12-05 18:48:00,57,False
2015-12-05 18:56:00,50,False
2015-12-05 19:04:00,45,False
2015-12-05 19:12:00,100,False
2015-12-05 19:20:00,97,False
2015-12-05 19:28:00,81,False
2015-12-05 19:36:00,59,False
2015-12-05 19:44:00,69,False
2015-12-05 19:52:00,53,False
2015-12-05 20:00:00,74,False
2015-12-05 20:08:00,23,False
2015-12-05 20:16:00,33,False
2015-12-05 20:24:00,58,False
2015-12-05 20:32:00,48,False
2015-12-05 20:40:00,41,False
2015-12-05 20:48:00,38,False
2015-12-05 20:56:00,32,False
