date,Stoke City Football Club,isPartial
2015-12-28 13:44:00,27,False
2015-12-28 13:52:00,0,False
2015-12-28 14:00:00,0,False
2015-12-28 14:08:00,0,False
2015-12-28 14:16:00,13,False
2015-12-28 14:24:00,13,False
2015-12-28 14:32:00,26,False
2015-12-28 14:40:00,0,False
2015-12-28 14:48:00,0,False
2015-12-28 14:56:00,51,False
2015-12-28 15:04:00,25,False
2015-12-28 15:12:00,13,False
2015-12-28 15:20:00,63,False
2015-12-28 15:28:00,50,False
2015-12-28 15:36:00,50,False
2015-12-28 15:44:00,50,False
2015-12-28 15:52:00,12,False
2015-12-28 16:00:00,37,False
2015-12-28 16:08:00,37,False
2015-12-28 16:16:00,25,False
2015-12-28 16:24:00,12,False
2015-12-28 16:32:00,100,False
2015-12-28 16:40:00,88,False
2015-12-28 16:48:00,75,False
2015-12-28 16:56:00,62,False
2015-12-28 17:04:00,38,False
2015-12-28 17:12:00,75,False
2015-12-28 17:20:00,0,False
2015-12-28 17:28:00,25,False
2015-12-28 17:36:00,50,False
2015-12-28 17:44:00,38,False
2015-12-28 17:52:00,25,False
2015-12-28 18:00:00,51,False
2015-12-28 18:08:00,52,False
2015-12-28 18:16:00,0,False
2015-12-28 18:24:00,26,False
2015-12-28 18:32:00,39,False
2015-12-28 18:40:00,26,False
2015-12-28 18:48:00,13,False
2015-12-28 18:56:00,0,False
2016-01-02 13:04:00,48,False
2016-01-02 13:12:00,24,False
2016-01-02 13:20:00,0,False
2016-01-02 13:28:00,0,False
2016-01-02 13:36:00,23,False
2016-01-02 13:44:00,23,False
2016-01-02 13:52:00,0,False
2016-01-02 14:00:00,90,False
2016-01-02 14:08:00,0,False
2016-01-02 14:16:00,22,False
2016-01-02 14:24:00,44,False
2016-01-02 14:32:00,0,False
2016-01-02 14:40:00,21,False
2016-01-02 14:48:00,0,False
2016-01-02 14:56:00,21,False
2016-01-02 15:04:00,42,False
2016-01-02 15:12:00,21,False
2016-01-02 15:20:00,42,False
2016-01-02 15:28:00,21,False
2016-01-02 15:36:00,21,False
2016-01-02 15:44:00,20,False
2016-01-02 15:52:00,82,False
2016-01-02 16:00:00,20,False
2016-01-02 16:08:00,0,False
2016-01-02 16:16:00,20,False
2016-01-02 16:24:00,41,False
2016-01-02 16:32:00,21,False
2016-01-02 16:40:00,41,False
2016-01-02 16:48:00,40,False
2016-01-02 16:56:00,100,False
2016-01-02 17:04:00,20,False
2016-01-02 17:12:00,82,False
2016-01-02 17:20:00,20,False
2016-01-02 17:28:00,0,False
2016-01-02 17:36:00,0,False
2016-01-02 17:44:00,0,False
2016-01-02 17:52:00,0,False
2016-01-02 18:00:00,0,False
2016-01-02 18:08:00,0,False
2016-01-02 18:16:00,43,False
2016-01-02 18:24:00,21,False
2016-01-02 18:32:00,21,False
2016-01-02 18:40:00,21,False
2016-01-02 18:48:00,22,False
2016-01-02 18:56:00,43,False
2016-01-13 17:04:00,13,False
2016-01-13 17:12:00,0,False
2016-01-13 17:20:00,13,False
2016-01-13 17:28:00,0,False
2016-01-13 17:36:00,0,False
2016-01-13 17:44:00,0,False
2016-01-13 17:52:00,13,False
2016-01-13 18:00:00,13,False
2016-01-13 18:08:00,0,False
2016-01-13 18:16:00,0,False
2016-01-13 18:24:00,13,False
2016-01-13 18:32:00,0,False
2016-01-13 18:40:00,27,False
2016-01-13 18:48:00,68,False
2016-01-13 18:56:00,0,False
2016-01-13 19:04:00,14,False
2016-01-13 19:12:00,14,False
2016-01-13 19:20:00,0,False
2016-01-13 19:28:00,14,False
2016-01-13 19:36:00,14,False
2016-01-13 19:44:00,14,False
2016-01-13 19:52:00,28,False
2016-01-13 20:00:00,56,False
2016-01-13 20:08:00,43,False
2016-01-13 20:16:00,43,False
2016-01-13 20:24:00,29,False
2016-01-13 20:32:00,29,False
2016-01-13 20:40:00,14,False
2016-01-13 20:48:00,73,False
2016-01-13 20:56:00,89,False
2016-01-13 21:04:00,45,False
2016-01-13 21:12:00,30,False
2016-01-13 21:20:00,62,False
2016-01-13 21:28:00,31,False
2016-01-13 21:36:00,63,False
2016-01-13 21:44:00,32,False
2016-01-13 21:52:00,96,False
2016-01-13 22:00:00,100,False
2016-01-13 22:08:00,17,False
2016-01-13 22:16:00,52,False
2016-01-13 22:24:00,35,False
2016-01-13 22:32:00,18,False
2016-01-13 22:40:00,37,False
2016-01-13 22:48:00,0,False
2016-01-13 22:56:00,19,False
2016-01-17 14:00:00,21,False
2016-01-17 14:08:00,7,False
2016-01-17 14:16:00,7,False
2016-01-17 14:24:00,0,False
2016-01-17 14:32:00,7,False
2016-01-17 14:40:00,0,False
2016-01-17 14:48:00,7,False
2016-01-17 14:56:00,0,False
2016-01-17 15:04:00,7,False
2016-01-17 15:12:00,0,False
2016-01-17 15:20:00,7,False
2016-01-17 15:28:00,14,False
2016-01-17 15:36:00,7,False
2016-01-17 15:44:00,7,False
2016-01-17 15:52:00,0,False
2016-01-17 16:00:00,20,False
2016-01-17 16:08:00,33,False
2016-01-17 16:16:00,80,False
2016-01-17 16:24:00,46,False
2016-01-17 16:32:00,40,False
2016-01-17 16:40:00,100,False
2016-01-17 16:48:00,73,False
2016-01-17 16:56:00,33,False
2016-01-17 17:04:00,40,False
2016-01-17 17:12:00,46,False
2016-01-17 17:20:00,40,False
2016-01-17 17:28:00,53,False
2016-01-17 17:36:00,87,False
2016-01-17 17:44:00,53,False
2016-01-17 17:52:00,73,False
2016-01-17 18:00:00,40,False
2016-01-17 18:08:00,40,False
2016-01-17 18:16:00,20,False
2016-01-17 18:24:00,20,False
2016-01-17 18:32:00,27,False
2016-01-17 18:40:00,13,False
2016-01-17 18:48:00,13,False
2016-01-17 18:56:00,7,False
2016-01-17 19:04:00,13,False
2016-01-17 19:12:00,20,False
2016-01-17 19:20:00,7,False
2016-01-17 19:28:00,7,False
2016-01-17 19:36:00,0,False
2016-01-17 19:44:00,7,False
2016-01-17 19:52:00,7,False
2016-01-17 20:00:00,0,False
2016-01-23 13:04:00,19,False
2016-01-23 13:12:00,19,False
2016-01-23 13:20:00,55,False
2016-01-23 13:28:00,0,False
2016-01-23 13:36:00,36,False
2016-01-23 13:44:00,0,False
2016-01-23 13:52:00,18,False
2016-01-23 14:00:00,35,False
2016-01-23 14:08:00,0,False
2016-01-23 14:16:00,0,False
2016-01-23 14:24:00,35,False
2016-01-23 14:32:00,35,False
2016-01-23 14:40:00,17,False
2016-01-23 14:48:00,0,False
2016-01-23 14:56:00,0,False
2016-01-23 15:04:00,33,False
2016-01-23 15:12:00,33,False
2016-01-23 15:20:00,100,False
2016-01-23 15:28:00,33,False
2016-01-23 15:36:00,50,False
2016-01-23 15:44:00,65,False
2016-01-23 15:52:00,82,False
2016-01-23 16:00:00,49,False
2016-01-23 16:08:00,49,False
2016-01-23 16:16:00,65,False
2016-01-23 16:24:00,33,False
2016-01-23 16:32:00,66,False
2016-01-23 16:40:00,16,False
2016-01-23 16:48:00,33,False
2016-01-23 16:56:00,65,False
2016-01-23 17:04:00,16,False
2016-01-23 17:12:00,33,False
2016-01-23 17:20:00,0,False
2016-01-23 17:28:00,33,False
2016-01-23 17:36:00,0,False
2016-01-23 17:44:00,0,False
2016-01-23 17:52:00,50,False
2016-01-23 18:00:00,17,False
2016-01-23 18:08:00,17,False
2016-01-23 18:16:00,34,False
2016-01-23 18:24:00,34,False
2016-01-23 18:32:00,35,False
2016-01-23 18:40:00,35,False
2016-01-23 18:48:00,0,False
2016-01-23 18:56:00,0,False
2016-02-02 18:00:00,14,False
2016-02-02 18:08:00,14,False
2016-02-02 18:16:00,29,False
2016-02-02 18:24:00,0,False
2016-02-02 18:32:00,29,False
2016-02-02 18:40:00,14,False
2016-02-02 18:48:00,14,False
2016-02-02 18:56:00,0,False
2016-02-02 19:04:00,15,False
2016-02-02 19:12:00,29,False
2016-02-02 19:20:00,15,False
2016-02-02 19:28:00,15,False
2016-02-02 19:36:00,29,False
2016-02-02 19:44:00,59,False
2016-02-02 19:52:00,15,False
2016-02-02 20:00:00,30,False
2016-02-02 20:08:00,45,False
2016-02-02 20:16:00,30,False
2016-02-02 20:24:00,31,False
2016-02-02 20:32:00,77,False
2016-02-02 20:40:00,78,False
2016-02-02 20:48:00,62,False
2016-02-02 20:56:00,95,False
2016-02-02 21:04:00,65,False
2016-02-02 21:12:00,0,False
2016-02-02 21:20:00,49,False
2016-02-02 21:28:00,66,False
2016-02-02 21:36:00,100,False
2016-02-02 21:44:00,51,False
2016-02-02 21:52:00,52,False
2016-02-02 22:00:00,18,False
2016-02-02 22:08:00,18,False
2016-02-02 22:16:00,18,False
2016-02-02 22:24:00,19,False
2016-02-02 22:32:00,57,False
2016-02-02 22:40:00,59,False
2016-02-02 22:48:00,60,False
2016-02-02 22:56:00,0,False
2016-02-02 23:04:00,21,False
2016-02-02 23:12:00,43,False
2016-02-02 23:20:00,22,False
2016-02-02 23:28:00,44,False
2016-02-02 23:36:00,0,False
2016-02-02 23:44:00,23,False
2016-02-02 23:52:00,0,False
2016-02-03 00:00:00,23,False
2016-02-06 13:04:00,86,False
2016-02-06 13:12:00,28,False
2016-02-06 13:20:00,0,False
2016-02-06 13:28:00,28,False
2016-02-06 13:36:00,27,False
2016-02-06 13:44:00,0,False
2016-02-06 13:52:00,0,False
2016-02-06 14:00:00,27,False
2016-02-06 14:08:00,27,False
2016-02-06 14:16:00,0,False
2016-02-06 14:24:00,52,False
2016-02-06 14:32:00,0,False
2016-02-06 14:40:00,0,False
2016-02-06 14:48:00,26,False
2016-02-06 14:56:00,0,False
2016-02-06 15:04:00,0,False
2016-02-06 15:12:00,76,False
2016-02-06 15:20:00,76,False
2016-02-06 15:28:00,51,False
2016-02-06 15:36:00,50,False
2016-02-06 15:44:00,50,False
2016-02-06 15:52:00,50,False
2016-02-06 16:00:00,100,False
2016-02-06 16:08:00,50,False
2016-02-06 16:16:00,99,False
2016-02-06 16:24:00,49,False
2016-02-06 16:32:00,99,False
2016-02-06 16:40:00,50,False
2016-02-06 16:48:00,74,False
2016-02-06 16:56:00,0,False
2016-02-06 17:04:00,25,False
2016-02-06 17:12:00,25,False
2016-02-06 17:20:00,25,False
2016-02-06 17:28:00,25,False
2016-02-06 17:36:00,25,False
2016-02-06 17:44:00,25,False
2016-02-06 17:52:00,25,False
2016-02-06 18:00:00,26,False
2016-02-06 18:08:00,26,False
2016-02-06 18:16:00,0,False
2016-02-06 18:24:00,0,False
2016-02-06 18:32:00,26,False
2016-02-06 18:40:00,0,False
2016-02-06 18:48:00,0,False
2016-02-06 18:56:00,27,False
2016-02-13 13:04:00,12,False
2016-02-13 13:12:00,23,False
2016-02-13 13:20:00,11,False
2016-02-13 13:28:00,11,False
2016-02-13 13:36:00,22,False
2016-02-13 13:44:00,22,False
2016-02-13 13:52:00,11,False
2016-02-13 14:00:00,33,False
2016-02-13 14:08:00,11,False
2016-02-13 14:16:00,0,False
2016-02-13 14:24:00,11,False
2016-02-13 14:32:00,0,False
2016-02-13 14:40:00,21,False
2016-02-13 14:48:00,31,False
2016-02-13 14:56:00,0,False
2016-02-13 15:04:00,21,False
2016-02-13 15:12:00,71,False
2016-02-13 15:20:00,41,False
2016-02-13 15:28:00,0,False
2016-02-13 15:36:00,10,False
2016-02-13 15:44:00,50,False
2016-02-13 15:52:00,20,False
2016-02-13 16:00:00,30,False
2016-02-13 16:08:00,30,False
2016-02-13 16:16:00,100,False
2016-02-13 16:24:00,30,False
2016-02-13 16:32:00,20,False
2016-02-13 16:40:00,50,False
2016-02-13 16:48:00,60,False
2016-02-13 16:56:00,50,False
2016-02-13 17:04:00,40,False
2016-02-13 17:12:00,10,False
2016-02-13 17:20:00,51,False
2016-02-13 17:28:00,30,False
2016-02-13 17:36:00,20,False
2016-02-13 17:44:00,20,False
2016-02-13 17:52:00,21,False
2016-02-13 18:00:00,42,False
2016-02-13 18:08:00,21,False
2016-02-13 18:16:00,63,False
2016-02-13 18:24:00,11,False
2016-02-13 18:32:00,11,False
2016-02-13 18:40:00,32,False
2016-02-13 18:48:00,11,False
2016-02-13 18:56:00,32,False
2016-02-27 13:04:00,0,False
2016-02-27 13:12:00,33,False
2016-02-27 13:20:00,0,False
2016-02-27 13:28:00,16,False
2016-02-27 13:36:00,0,False
2016-02-27 13:44:00,0,False
2016-02-27 13:52:00,16,False
2016-02-27 14:00:00,47,False
2016-02-27 14:08:00,31,False
2016-02-27 14:16:00,15,False
2016-02-27 14:24:00,0,False
2016-02-27 14:32:00,0,False
2016-02-27 14:40:00,15,False
2016-02-27 14:48:00,15,False
2016-02-27 14:56:00,29,False
2016-02-27 15:04:00,15,False
2016-02-27 15:12:00,29,False
2016-02-27 15:20:00,29,False
2016-02-27 15:28:00,0,False
2016-02-27 15:36:00,29,False
2016-02-27 15:44:00,14,False
2016-02-27 15:52:00,43,False
2016-02-27 16:00:00,29,False
2016-02-27 16:08:00,88,False
2016-02-27 16:16:00,88,False
2016-02-27 16:24:00,44,False
2016-02-27 16:32:00,14,False
2016-02-27 16:40:00,58,False
2016-02-27 16:48:00,100,False
2016-02-27 16:56:00,43,False
2016-02-27 17:04:00,15,False
2016-02-27 17:12:00,59,False
2016-02-27 17:20:00,30,False
2016-02-27 17:28:00,0,False
2016-02-27 17:36:00,15,False
2016-02-27 17:44:00,15,False
2016-02-27 17:52:00,0,False
2016-02-27 18:00:00,0,False
2016-02-27 18:08:00,15,False
2016-02-27 18:16:00,15,False
2016-02-27 18:24:00,0,False
2016-02-27 18:32:00,0,False
2016-02-27 18:40:00,0,False
2016-02-27 18:48:00,16,False
2016-02-27 18:56:00,48,False
2016-03-02 17:04:00,0,False
2016-03-02 17:12:00,0,False
2016-03-02 17:20:00,0,False
2016-03-02 17:28:00,13,False
2016-03-02 17:36:00,27,False
2016-03-02 17:44:00,13,False
2016-03-02 17:52:00,0,False
2016-03-02 18:00:00,41,False
2016-03-02 18:08:00,14,False
2016-03-02 18:16:00,14,False
2016-03-02 18:24:00,14,False
2016-03-02 18:32:00,0,False
2016-03-02 18:40:00,14,False
2016-03-02 18:48:00,14,False
2016-03-02 18:56:00,0,False
2016-03-02 19:04:00,0,False
2016-03-02 19:12:00,28,False
2016-03-02 19:20:00,28,False
2016-03-02 19:28:00,14,False
2016-03-02 19:36:00,14,False
2016-03-02 19:44:00,28,False
2016-03-02 19:52:00,14,False
2016-03-02 20:00:00,100,False
2016-03-02 20:08:00,29,False
2016-03-02 20:16:00,44,False
2016-03-02 20:24:00,73,False
2016-03-02 20:32:00,29,False
2016-03-02 20:40:00,58,False
2016-03-02 20:48:00,29,False
2016-03-02 20:56:00,0,False
2016-03-02 21:04:00,62,False
2016-03-02 21:12:00,62,False
2016-03-02 21:20:00,96,False
2016-03-02 21:28:00,0,False
2016-03-02 21:36:00,97,False
2016-03-02 21:44:00,16,False
2016-03-02 21:52:00,67,False
2016-03-02 22:00:00,17,False
2016-03-02 22:08:00,0,False
2016-03-02 22:16:00,18,False
2016-03-02 22:24:00,18,False
2016-03-02 22:32:00,37,False
2016-03-02 22:40:00,0,False
2016-03-02 22:48:00,39,False
2016-03-02 22:56:00,40,False
2016-03-05 13:04:00,45,False
2016-03-05 13:12:00,0,False
2016-03-05 13:20:00,66,False
2016-03-05 13:28:00,21,False
2016-03-05 13:36:00,0,False
2016-03-05 13:44:00,0,False
2016-03-05 13:52:00,21,False
2016-03-05 14:00:00,0,False
2016-03-05 14:08:00,21,False
2016-03-05 14:16:00,21,False
2016-03-05 14:24:00,0,False
2016-03-05 14:32:00,20,False
2016-03-05 14:40:00,100,False
2016-03-05 14:48:00,40,False
2016-03-05 14:56:00,40,False
2016-03-05 15:04:00,100,False
2016-03-05 15:12:00,20,False
2016-03-05 15:20:00,59,False
2016-03-05 15:28:00,59,False
2016-03-05 15:36:00,39,False
2016-03-05 15:44:00,78,False
2016-03-05 15:52:00,59,False
2016-03-05 16:00:00,39,False
2016-03-05 16:08:00,59,False
2016-03-05 16:16:00,98,False
2016-03-05 16:24:00,98,False
2016-03-05 16:32:00,39,False
2016-03-05 16:40:00,79,False
2016-03-05 16:48:00,78,False
2016-03-05 16:56:00,39,False
2016-03-05 17:04:00,20,False
2016-03-05 17:12:00,40,False
2016-03-05 17:20:00,40,False
2016-03-05 17:28:00,0,False
2016-03-05 17:36:00,80,False
2016-03-05 17:44:00,40,False
2016-03-05 17:52:00,40,False
2016-03-05 18:00:00,41,False
2016-03-05 18:08:00,0,False
2016-03-05 18:16:00,21,False
2016-03-05 18:24:00,41,False
2016-03-05 18:32:00,42,False
2016-03-05 18:40:00,0,False
2016-03-05 18:48:00,21,False
2016-03-05 18:56:00,0,False
2016-03-12 13:04:00,57,False
2016-03-12 13:12:00,0,False
2016-03-12 13:20:00,0,False
2016-03-12 13:28:00,0,False
2016-03-12 13:36:00,0,False
2016-03-12 13:44:00,27,False
2016-03-12 13:52:00,0,False
2016-03-12 14:00:00,27,False
2016-03-12 14:08:00,26,False
2016-03-12 14:16:00,0,False
2016-03-12 14:24:00,0,False
2016-03-12 14:32:00,26,False
2016-03-12 14:40:00,0,False
2016-03-12 14:48:00,76,False
2016-03-12 14:56:00,25,False
2016-03-12 15:04:00,76,False
2016-03-12 15:12:00,51,False
2016-03-12 15:20:00,0,False
2016-03-12 15:28:00,0,False
2016-03-12 15:36:00,25,False
2016-03-12 15:44:00,99,False
2016-03-12 15:52:00,25,False
2016-03-12 16:00:00,75,False
2016-03-12 16:08:00,50,False
2016-03-12 16:16:00,75,False
2016-03-12 16:24:00,100,False
2016-03-12 16:32:00,100,False
2016-03-12 16:40:00,75,False
2016-03-12 16:48:00,50,False
2016-03-12 16:56:00,25,False
2016-03-12 17:04:00,25,False
2016-03-12 17:12:00,0,False
2016-03-12 17:20:00,76,False
2016-03-12 17:28:00,51,False
2016-03-12 17:36:00,51,False
2016-03-12 17:44:00,26,False
2016-03-12 17:52:00,26,False
2016-03-12 18:00:00,0,False
2016-03-12 18:08:00,52,False
2016-03-12 18:16:00,0,False
2016-03-12 18:24:00,0,False
2016-03-12 18:32:00,0,False
2016-03-12 18:40:00,27,False
2016-03-12 18:48:00,0,False
2016-03-12 18:56:00,27,False
2016-03-19 13:04:00,0,False
2016-03-19 13:12:00,0,False
2016-03-19 13:20:00,22,False
2016-03-19 13:28:00,22,False
2016-03-19 13:36:00,0,False
2016-03-19 13:44:00,21,False
2016-03-19 13:52:00,0,False
2016-03-19 14:00:00,0,False
2016-03-19 14:08:00,21,False
2016-03-19 14:16:00,0,False
2016-03-19 14:24:00,0,False
2016-03-19 14:32:00,0,False
2016-03-19 14:40:00,0,False
2016-03-19 14:48:00,20,False
2016-03-19 14:56:00,61,False
2016-03-19 15:04:00,41,False
2016-03-19 15:12:00,20,False
2016-03-19 15:20:00,20,False
2016-03-19 15:28:00,40,False
2016-03-19 15:36:00,61,False
2016-03-19 15:44:00,0,False
2016-03-19 15:52:00,40,False
2016-03-19 16:00:00,81,False
2016-03-19 16:08:00,61,False
2016-03-19 16:16:00,20,False
2016-03-19 16:24:00,100,False
2016-03-19 16:32:00,61,False
2016-03-19 16:40:00,81,False
2016-03-19 16:48:00,61,False
2016-03-19 16:56:00,40,False
2016-03-19 17:04:00,0,False
2016-03-19 17:12:00,41,False
2016-03-19 17:20:00,0,False
2016-03-19 17:28:00,41,False
2016-03-19 17:36:00,21,False
2016-03-19 17:44:00,21,False
2016-03-19 17:52:00,0,False
2016-03-19 18:00:00,21,False
2016-03-19 18:08:00,21,False
2016-03-19 18:16:00,21,False
2016-03-19 18:24:00,42,False
2016-03-19 18:32:00,0,False
2016-03-19 18:40:00,0,False
2016-03-19 18:48:00,0,False
2016-03-19 18:56:00,22,False
2016-04-02 13:04:00,0,False
2016-04-02 13:12:00,37,False
2016-04-02 13:20:00,0,False
2016-04-02 13:28:00,18,False
2016-04-02 13:36:00,0,False
2016-04-02 13:44:00,0,False
2016-04-02 13:52:00,18,False
2016-04-02 14:00:00,17,False
2016-04-02 14:08:00,34,False
2016-04-02 14:16:00,34,False
2016-04-02 14:24:00,34,False
2016-04-02 14:32:00,34,False
2016-04-02 14:40:00,0,False
2016-04-02 14:48:00,17,False
2016-04-02 14:56:00,100,False
2016-04-02 15:04:00,33,False
2016-04-02 15:12:00,67,False
2016-04-02 15:20:00,99,False
2016-04-02 15:28:00,17,False
2016-04-02 15:36:00,33,False
2016-04-02 15:44:00,49,False
2016-04-02 15:52:00,16,False
2016-04-02 16:00:00,49,False
2016-04-02 16:08:00,49,False
2016-04-02 16:16:00,16,False
2016-04-02 16:24:00,16,False
2016-04-02 16:32:00,0,False
2016-04-02 16:40:00,0,False
2016-04-02 16:48:00,0,False
2016-04-02 16:56:00,17,False
2016-04-02 17:04:00,0,False
2016-04-02 17:12:00,17,False
2016-04-02 17:20:00,0,False
2016-04-02 17:28:00,0,False
2016-04-02 17:36:00,34,False
2016-04-02 17:44:00,17,False
2016-04-02 17:52:00,0,False
2016-04-02 18:00:00,17,False
2016-04-02 18:08:00,17,False
2016-04-02 18:16:00,17,False
2016-04-02 18:24:00,17,False
2016-04-02 18:32:00,17,False
2016-04-02 18:40:00,17,False
2016-04-02 18:48:00,34,False
2016-04-02 18:56:00,17,False
2016-04-10 14:00:00,0,False
2016-04-10 14:08:00,18,False
2016-04-10 14:16:00,0,False
2016-04-10 14:24:00,17,False
2016-04-10 14:32:00,35,False
2016-04-10 14:40:00,17,False
2016-04-10 14:48:00,69,False
2016-04-10 14:56:00,34,False
2016-04-10 15:04:00,51,False
2016-04-10 15:12:00,34,False
2016-04-10 15:20:00,67,False
2016-04-10 15:28:00,17,False
2016-04-10 15:36:00,34,False
2016-04-10 15:44:00,34,False
2016-04-10 15:52:00,17,False
2016-04-10 16:00:00,51,False
2016-04-10 16:08:00,67,False
2016-04-10 16:16:00,100,False
2016-04-10 16:24:00,33,False
2016-04-10 16:32:00,33,False
2016-04-10 16:40:00,67,False
2016-04-10 16:48:00,33,False
2016-04-10 16:56:00,0,False
2016-04-10 17:04:00,50,False
2016-04-10 17:12:00,0,False
2016-04-10 17:20:00,17,False
2016-04-10 17:28:00,33,False
2016-04-10 17:36:00,0,False
2016-04-10 17:44:00,67,False
2016-04-10 17:52:00,17,False
2016-04-10 18:00:00,17,False
2016-04-10 18:08:00,34,False
2016-04-10 18:16:00,0,False
2016-04-10 18:24:00,0,False
2016-04-10 18:32:00,17,False
2016-04-10 18:40:00,0,False
2016-04-10 18:48:00,17,False
2016-04-10 18:56:00,35,False
2016-04-10 19:04:00,17,False
2016-04-10 19:12:00,0,False
2016-04-10 19:20:00,0,False
2016-04-10 19:28:00,18,False
2016-04-10 19:36:00,0,False
2016-04-10 19:44:00,36,False
2016-04-10 19:52:00,0,False
2016-04-10 20:00:00,0,False
2016-04-18 18:00:00,18,False
2016-04-18 18:08:00,0,False
2016-04-18 18:16:00,27,False
2016-04-18 18:24:00,0,False
2016-04-18 18:32:00,18,False
2016-04-18 18:40:00,27,False
2016-04-18 18:48:00,27,False
2016-04-18 18:56:00,27,False
2016-04-18 19:04:00,74,False
2016-04-18 19:12:00,65,False
2016-04-18 19:20:00,47,False
2016-04-18 19:28:00,57,False
2016-04-18 19:36:00,57,False
2016-04-18 19:44:00,86,False
2016-04-18 19:52:00,58,False
2016-04-18 20:00:00,40,False
2016-04-18 20:08:00,100,False
2016-04-18 20:16:00,71,False
2016-04-18 20:24:00,62,False
2016-04-18 20:32:00,31,False
2016-04-18 20:40:00,42,False
2016-04-18 20:48:00,65,False
2016-04-18 20:56:00,45,False
2016-04-18 21:04:00,35,False
2016-04-18 21:12:00,12,False
2016-04-18 21:20:00,24,False
2016-04-18 21:28:00,12,False
2016-04-18 21:36:00,50,False
2016-04-18 21:44:00,0,False
2016-04-18 21:52:00,26,False
2016-04-18 22:00:00,0,False
2016-04-18 22:08:00,27,False
2016-04-18 22:16:00,0,False
2016-04-18 22:24:00,14,False
2016-04-18 22:32:00,14,False
2016-04-18 22:40:00,29,False
2016-04-18 22:48:00,0,False
2016-04-18 22:56:00,15,False
2016-04-18 23:04:00,0,False
2016-04-18 23:12:00,0,False
2016-04-18 23:20:00,0,False
2016-04-18 23:28:00,0,False
2016-04-18 23:36:00,31,False
2016-04-18 23:44:00,31,False
2016-04-18 23:52:00,0,False
2016-04-19 00:00:00,15,False
2016-04-23 10:00:00,52,False
2016-04-23 10:08:00,26,False
2016-04-23 10:16:00,0,False
2016-04-23 10:24:00,0,False
2016-04-23 10:32:00,76,False
2016-04-23 10:40:00,0,False
2016-04-23 10:48:00,25,False
2016-04-23 10:56:00,0,False
2016-04-23 11:04:00,24,False
2016-04-23 11:12:00,0,False
2016-04-23 11:20:00,0,False
2016-04-23 11:28:00,46,False
2016-04-23 11:36:00,0,False
2016-04-23 11:44:00,23,False
2016-04-23 11:52:00,66,False
2016-04-23 12:00:00,44,False
2016-04-23 12:08:00,22,False
2016-04-23 12:16:00,43,False
2016-04-23 12:24:00,43,False
2016-04-23 12:32:00,42,False
2016-04-23 12:40:00,62,False
2016-04-23 12:48:00,62,False
2016-04-23 12:56:00,41,False
2016-04-23 13:04:00,40,False
2016-04-23 13:12:00,100,False
2016-04-23 13:20:00,79,False
2016-04-23 13:28:00,39,False
2016-04-23 13:36:00,58,False
2016-04-23 13:44:00,19,False
2016-04-23 13:52:00,58,False
2016-04-23 14:00:00,19,False
2016-04-23 14:08:00,56,False
2016-04-23 14:16:00,19,False
2016-04-23 14:24:00,37,False
2016-04-23 14:32:00,19,False
2016-04-23 14:40:00,18,False
2016-04-23 14:48:00,0,False
2016-04-23 14:56:00,18,False
2016-04-23 15:04:00,18,False
2016-04-23 15:12:00,18,False
2016-04-23 15:20:00,18,False
2016-04-23 15:28:00,0,False
2016-04-23 15:36:00,0,False
2016-04-23 15:44:00,55,False
2016-04-23 15:52:00,0,False
2016-04-23 16:00:00,18,False
2016-04-30 13:04:00,0,False
2016-04-30 13:12:00,22,False
2016-04-30 13:20:00,43,False
2016-04-30 13:28:00,0,False
2016-04-30 13:36:00,0,False
2016-04-30 13:44:00,0,False
2016-04-30 13:52:00,0,False
2016-04-30 14:00:00,21,False
2016-04-30 14:08:00,21,False
2016-04-30 14:16:00,20,False
2016-04-30 14:24:00,40,False
2016-04-30 14:32:00,40,False
2016-04-30 14:40:00,0,False
2016-04-30 14:48:00,60,False
2016-04-30 14:56:00,40,False
2016-04-30 15:04:00,80,False
2016-04-30 15:12:00,100,False
2016-04-30 15:20:00,40,False
2016-04-30 15:28:00,60,False
2016-04-30 15:36:00,80,False
2016-04-30 15:44:00,40,False
2016-04-30 15:52:00,20,False
2016-04-30 16:00:00,100,False
2016-04-30 16:08:00,60,False
2016-04-30 16:16:00,20,False
2016-04-30 16:24:00,20,False
2016-04-30 16:32:00,41,False
2016-04-30 16:40:00,40,False
2016-04-30 16:48:00,40,False
2016-04-30 16:56:00,0,False
2016-04-30 17:04:00,21,False
2016-04-30 17:12:00,20,False
2016-04-30 17:20:00,0,False
2016-04-30 17:28:00,21,False
2016-04-30 17:36:00,21,False
2016-04-30 17:44:00,21,False
2016-04-30 17:52:00,21,False
2016-04-30 18:00:00,21,False
2016-04-30 18:08:00,0,False
2016-04-30 18:16:00,21,False
2016-04-30 18:24:00,0,False
2016-04-30 18:32:00,21,False
2016-04-30 18:40:00,22,False
2016-04-30 18:48:00,43,False
2016-04-30 18:56:00,22,False
2016-05-07 13:04:00,0,False
2016-05-07 13:12:00,0,False
2016-05-07 13:20:00,0,False
2016-05-07 13:28:00,0,False
2016-05-07 13:36:00,0,False
2016-05-07 13:44:00,0,False
2016-05-07 13:52:00,25,False
2016-05-07 14:00:00,0,False
2016-05-07 14:08:00,75,False
2016-05-07 14:16:00,0,False
2016-05-07 14:24:00,50,False
2016-05-07 14:32:00,100,False
